fecha,cnae_cod,cnae_nombre,afiliados_medios_reg_general,afiliados_medios_autonomos,afiliados_medios_total
2013-12-01,99,Actividades de organizaciones y organ. Extraterritoriales,3017.44,50.61,3068.05
2014-01-01,01,"Agricultura, ganadería, caza y servicios",34809.1,259869.81,294678.91
2014-01-01,02,Silvicultura y explotación forestal,11037.24,4103.19,15140.43
2014-01-01,03,Pesca y acuicultura,1549.43,1667.29,3216.7200000000003
2014-01-01,05,"Extracción de antracita, hulla y lignito",62.19,150.67,212.85999999999999
2014-01-01,06,Extracción de crudo de petróleo y gas natural,55,7,62
2014-01-01,07,Extracción de minerales metálicos,2004.19,43,2047.19
2014-01-01,08,Otras industrias extractivas,13841.71,1433.05,15274.759999999998
2014-01-01,09,Actividades de apoyo a las industrias extractivas,1698.19,74.14,1772.3300000000002
2014-01-01,10,Industria de la alimentación,284099.28,41302.57,325401.85000000003
2014-01-01,11,Fabricación de bebidas,43074.29,3109.67,46183.96
2014-01-01,12,Industria del tabaco,2377.09,42,2419.09
2014-01-01,13,Industria textil,35991.95,4997.52,40989.47
2014-01-01,14,Confección de prendas de vestir,36393.76,11012.05,47405.81
2014-01-01,15,Industria del cuero y del calzado,35982.24,4774.86,40757.1
2014-01-01,16,"Industria de la madera y del corcho, excepto muebles",39563.38,15619.05,55182.42999999999
2014-01-01,17,Industria del papel,38229.81,1468.9,39698.71
2014-01-01,18,Artes gráficas y reproducción de soportes grabados,52655.29,14965.81,67621.1
2014-01-01,19,Coquerías y refino de petróleo,8825.67,33,8858.67
2014-01-01,20,Industria química,79702.67,3221.24,82923.91
2014-01-01,21,Fabricación de productos farmacéuticos,42115.43,136.33,42251.76
2014-01-01,22,Fabricación de productos de caucho y plásticos,79773.52,5131.9,84905.42
2014-01-01,23,Fabricación de otros productos minerales,79875.95,10054.9,89930.84999999999
2014-01-01,24,"Metalurgia; fabricación de productos de hierro, acero",68748.81,8361.05,77109.86
2014-01-01,25,"Fabricación de productos metálicos, excepto maquina.",181638.57,36080.52,217719.09
2014-01-01,26,"Fabricación de productos informáticos, electró. ópticos",27738.81,2172.05,29910.86
2014-01-01,27,Fabricación de material y equipo eléctrico,42135.95,4873.1,47009.049999999996
2014-01-01,28,Fabricación de maquinaria y equipo n.c.o.p.,96239.19,13585.38,109824.57
2014-01-01,29,"Fabricación de vehículos de motor, remolques",138877.29,2018.57,140895.86000000002
2014-01-01,30,Fabricación de otro material de transporte,48406.71,1634.19,50040.9
2014-01-01,31,Fabricación de muebles,41599.43,15266.62,56866.05
2014-01-01,32,Otras industrias manufactureras,22975,6721.81,29696.81
2014-01-01,33,Reparación e instalación de maquinaria y equipo,52080.19,16558.14,68638.33
2014-01-01,35,"Suministro de energía eléctrica, gas, vapor  y aire c.",37587.14,1340.57,38927.71
2014-01-01,36,"Captación, depuración y distribución de agua",38737.1,414.52,39151.619999999995
2014-01-01,37,Recogida y tratamiento de aguas residuales,4670.43,262.43,4932.860000000001
2014-01-01,38,"Recogida, tratamiento y eliminación de residuos",80360.33,1542.48,81902.81
2014-01-01,39,Actividades de descontaminación y otros,1285.29,138.62,1423.9099999999999
2014-01-01,41,Construcción de edificios,221841.38,98449.24,320290.62
2014-01-01,42,Ingeniería civil,38772.81,10386.86,49159.67
2014-01-01,43,Actividades de construcción especializada,334833.76,237877.52,572711.28
2014-01-01,45,Venta y reparación de vehículos de motor,207259.81,84488.67,291748.48
2014-01-01,46,"Comercio al por mayor e intermediarios, excepto v. motor",692217.19,171017.24,863234.4299999999
2014-01-01,47,"Comercio al por menor, excepto de vehículos motor",1208470.14,536652.19,1745122.3299999998
2014-01-01,49,Transporte terrestre y por tubería,332887.48,182783.48,515670.95999999996
2014-01-01,50,Transporte marítimo y por vías navegable,494.86,200.81,695.6700000000001
2014-01-01,51,Transporte aéreo,30079.24,186.29,30265.530000000002
2014-01-01,52,Almacenamiento y actividades anexas al transporte,150252.1,5880.71,156132.81
2014-01-01,53,Actividades postales y de correos,53405.95,4865.9,58271.85
2014-01-01,55,Servicios de alojamiento,187074.67,16366.81,203441.48
2014-01-01,56,Servicios de comidas y bebidas,701167.38,303096,1004263.38
2014-01-01,58,Edición,48070.67,8872.24,56942.909999999996
2014-01-01,59,"Actividades cinematográficas, de vídeo y prog. telev.",25147.05,6262.86,31409.91
2014-01-01,60,Actividades de programación y emisión de radio y telev.,23317.67,908.24,24225.91
2014-01-01,61,Telecomunicaciones,77832.67,5346.19,83178.86
2014-01-01,62,"Programación, consultoría y otras activ. ,  Informáticas",166710.29,22800.76,189511.05000000002
2014-01-01,63,Servicios de información,18740.81,7282.29,26023.100000000002
2014-01-01,64,"Servicios financieros, excepto seguros y fondos pens.",229928.48,3539.86,233468.34
2014-01-01,65,"Seguros, reaseguros y fondos de pensiones",56062.43,3410.95,59473.38
2014-01-01,66,Actividades auxiliares a los servicios financieros y segur.,46684.57,48388.29,95072.86
2014-01-01,68,Actividades inmobiliarias,69493.67,30966.1,100459.76999999999
2014-01-01,69,Actividades jurídicas y de contabilidad,200330.33,76103.57,276433.9
2014-01-01,70,Actividades de las sedes centrales; activ. Consul. Gest. Empr.,55731.67,19444.24,75175.91
2014-01-01,71,Servicios técnicos de arquitectura e ingeniería,148634.14,51853.33,200487.47000000003
2014-01-01,72,Investigación y desarrollo,62641,9900.38,72541.38
2014-01-01,73,Publicidad y estudios de mercado,74092.29,24877.43,98969.72
2014-01-01,74,"Otras actividades profesionales, científicas y técnicas",49727,38309.38,88036.38
2014-01-01,75,Actividades veterinarias,10282.81,9747.9,20030.71
2014-01-01,77,Actividades de alquiler,71900.95,31001.76,102902.70999999999
2014-01-01,78,Actividades relacionadas con el empleo,118433.19,2031.05,120464.24
2014-01-01,79,"Actividades de agencias de viajes, operadores turis.",36418.67,10362.29,46780.96
2014-01-01,80,Actividades de seguridad e investigación,111823.71,1959.05,113782.76000000001
2014-01-01,81,Servicios a edificios y actividades de jardinería,471457.52,42547.05,514004.57
2014-01-01,82,Actividades administrativas de oficina y activ. Aux. empresas,197235.71,29794.71,227030.41999999998
2014-01-01,84,Administración Pòblica y defensa; Seguridad Soc. oblig.,990424,528.19,990952.19
2014-01-01,85,Educación,730219.29,69837.76,800057.05
2014-01-01,86,Actividades sanitarias,855065.48,83305.76,938371.24
2014-01-01,87,Asistencia en establecimientos residenciales,216942.9,2464,219406.9
2014-01-01,88,Actividades de servicios sociales sin alojamiento,201715.9,4180.67,205896.57
2014-01-01,90,"Actividades de creación, artísticas y espectáculos",24197.9,24192.14,48390.04
2014-01-01,91,"Actividades de bibliotecas, archivos, museos y o. act. Cult.",12449.57,1346.48,13796.05
2014-01-01,92,Actividades de juegos de azar y apuestas,25602.1,5585.29,31187.39
2014-01-01,93,"Actividades deportivas, recreativas y de entretenimiento",129767.62,20514.19,150281.81
2014-01-01,94,Actividades asociativas,116547,15920.05,132467.05
2014-01-01,95,"Reparación de ordenadores, efectos personales y uso dom.",28877.86,57424.67,86302.53
2014-01-01,96,Otros servicios personales,141346.43,120813.24,262159.67
2014-01-01,97,Actividades de los hogares como empleado,45045.14,467.9,45513.04
2014-01-01,98,Actividades de los hogares como productores de bienes,0,0,0
2014-01-01,99,Actividades de organizaciones y organ. Extraterritoriales,2942.05,50.81,2992.86
2014-02-01,01,"Agricultura, ganadería, caza y servicios",35242.45,259975.35,295217.8
2014-02-01,02,Silvicultura y explotación forestal,12120.75,4129.3,16250.05
2014-02-01,03,Pesca y acuicultura,1548.6,1660.8,3209.3999999999996
2014-02-01,05,"Extracción de antracita, hulla y lignito",64.15,148.05,212.20000000000002
2014-02-01,06,Extracción de crudo de petróleo y gas natural,55.05,7.85,62.9
2014-02-01,07,Extracción de minerales metálicos,2019.85,43.05,2062.9
2014-02-01,08,Otras industrias extractivas,13847.4,1419.7,15267.1
2014-02-01,09,Actividades de apoyo a las industrias extractivas,1696.5,74,1770.5
2014-02-01,10,Industria de la alimentación,285624.55,41436.5,327061.05
2014-02-01,11,Fabricación de bebidas,42903.3,3117.45,46020.75
2014-02-01,12,Industria del tabaco,2371.65,41.95,2413.6
2014-02-01,13,Industria textil,36218.2,5012.65,41230.85
2014-02-01,14,Confección de prendas de vestir,36431.9,11091.15,47523.05
2014-02-01,15,Industria del cuero y del calzado,37337.9,4814.1,42152
2014-02-01,16,"Industria de la madera y del corcho, excepto muebles",39821.15,15570.9,55392.05
2014-02-01,17,Industria del papel,38267.75,1456.8,39724.55
2014-02-01,18,Artes gráficas y reproducción de soportes grabados,52805.05,15011.45,67816.5
2014-02-01,19,Coquerías y refino de petróleo,8806.9,33,8839.9
2014-02-01,20,Industria química,80078.7,3225.1,83303.8
2014-02-01,21,Fabricación de productos farmacéuticos,42538.85,135.35,42674.2
2014-02-01,22,Fabricación de productos de caucho y plásticos,80370.95,5125.55,85496.5
2014-02-01,23,Fabricación de otros productos minerales,80019,10014.45,90033.45
2014-02-01,24,"Metalurgia; fabricación de productos de hierro, acero",68774.35,8314.2,77088.55
2014-02-01,25,"Fabricación de productos metálicos, excepto maquina.",182871.7,36052,218923.7
2014-02-01,26,"Fabricación de productos informáticos, electró. ópticos",27707.25,2171.4,29878.65
2014-02-01,27,Fabricación de material y equipo eléctrico,41951.55,4874.65,46826.200000000004
2014-02-01,28,Fabricación de maquinaria y equipo n.c.o.p.,96489.95,13534.05,110024
2014-02-01,29,"Fabricación de vehículos de motor, remolques",140060.8,2020.45,142081.25
2014-02-01,30,Fabricación de otro material de transporte,48502.1,1632.25,50134.35
2014-02-01,31,Fabricación de muebles,41945.75,15210.85,57156.6
2014-02-01,32,Otras industrias manufactureras,23252.75,6727.3,29980.05
2014-02-01,33,Reparación e instalación de maquinaria y equipo,52294.55,16684.2,68978.75
2014-02-01,35,"Suministro de energía eléctrica, gas, vapor  y aire c.",37689.15,1342.9,39032.05
2014-02-01,36,"Captación, depuración y distribución de agua",39083.3,410.75,39494.05
2014-02-01,37,Recogida y tratamiento de aguas residuales,4658.75,263.05,4921.8
2014-02-01,38,"Recogida, tratamiento y eliminación de residuos",80225.15,1538.3,81763.45
2014-02-01,39,Actividades de descontaminación y otros,1301.3,138.95,1440.25
2014-02-01,41,Construcción de edificios,227243.4,98205.45,325448.85
2014-02-01,42,Ingeniería civil,39229.9,10227.55,49457.45
2014-02-01,43,Actividades de construcción especializada,339637.8,237738.5,577376.3
2014-02-01,45,Venta y reparación de vehículos de motor,207713.45,84731.75,292445.2
2014-02-01,46,"Comercio al por mayor e intermediarios, excepto v. motor",689725,171553.1,861278.1
2014-02-01,47,"Comercio al por menor, excepto de vehículos motor",1196379.25,536260.05,1732639.3
2014-02-01,49,Transporte terrestre y por tubería,334054.85,182532.9,516587.75
2014-02-01,50,Transporte marítimo y por vías navegable,509.35,198.8,708.1500000000001
2014-02-01,51,Transporte aéreo,30027.25,184.05,30211.3
2014-02-01,52,Almacenamiento y actividades anexas al transporte,150161.25,5878.95,156040.2
2014-02-01,53,Actividades postales y de correos,52886.15,4884.9,57771.05
2014-02-01,55,Servicios de alojamiento,195575.65,16322.15,211897.8
2014-02-01,56,Servicios de comidas y bebidas,703477.65,302532.65,1006010.3
2014-02-01,58,Edición,47892.75,8854.8,56747.55
2014-02-01,59,"Actividades cinematográficas, de vídeo y prog. telev.",25222.85,6223.15,31446
2014-02-01,60,Actividades de programación y emisión de radio y telev.,23310.7,912.3,24223
2014-02-01,61,Telecomunicaciones,78088.75,5367.95,83456.7
2014-02-01,62,"Programación, consultoría y otras activ. ,  Informáticas",168020.75,22950.55,190971.3
2014-02-01,63,Servicios de información,19220.3,7325.7,26546
2014-02-01,64,"Servicios financieros, excepto seguros y fondos pens.",229019.8,3555.1,232574.9
2014-02-01,65,"Seguros, reaseguros y fondos de pensiones",56086.85,3403.75,59490.6
2014-02-01,66,Actividades auxiliares a los servicios financieros y segur.,47090.45,48670.2,95760.65
2014-02-01,68,Actividades inmobiliarias,70275.95,31268.75,101544.7
2014-02-01,69,Actividades jurídicas y de contabilidad,200791.4,76529.45,277320.85
2014-02-01,70,Actividades de las sedes centrales; activ. Consul. Gest. Empr.,56181.75,19642.25,75824
2014-02-01,71,Servicios técnicos de arquitectura e ingeniería,149362.1,52124.25,201486.35
2014-02-01,72,Investigación y desarrollo,63134.65,10012.45,73147.1
2014-02-01,73,Publicidad y estudios de mercado,73968.65,25017.5,98986.15
2014-02-01,74,"Otras actividades profesionales, científicas y técnicas",50102.4,38597.5,88699.9
2014-02-01,75,Actividades veterinarias,10342.5,9799.5,20142
2014-02-01,77,Actividades de alquiler,71854.8,30706,102560.8
2014-02-01,78,Actividades relacionadas con el empleo,121467.5,2043.8,123511.3
2014-02-01,79,"Actividades de agencias de viajes, operadores turis.",36980.95,10424.45,47405.399999999994
2014-02-01,80,Actividades de seguridad e investigación,111101.1,1944,113045.1
2014-02-01,81,Servicios a edificios y actividades de jardinería,472744.85,42639.35,515384.19999999995
2014-02-01,82,Actividades administrativas de oficina y activ. Aux. empresas,199119.45,30148.9,229268.35
2014-02-01,84,Administración Pòblica y defensa; Seguridad Soc. oblig.,988102.95,535.4,988638.35
2014-02-01,85,Educación,746783.45,70816.35,817599.7999999999
2014-02-01,86,Actividades sanitarias,852165.65,84038.4,936204.05
2014-02-01,87,Asistencia en establecimientos residenciales,216760.2,2468.85,219229.05000000002
2014-02-01,88,Actividades de servicios sociales sin alojamiento,202201.25,4203.4,206404.65
2014-02-01,90,"Actividades de creación, artísticas y espectáculos",24501.7,24148.1,48649.8
2014-02-01,91,"Actividades de bibliotecas, archivos, museos y o. act. Cult.",12707.6,1353.4,14061
2014-02-01,92,Actividades de juegos de azar y apuestas,25424.65,5593,31017.65
2014-02-01,93,"Actividades deportivas, recreativas y de entretenimiento",131374.2,20556.25,151930.45
2014-02-01,94,Actividades asociativas,117684.1,15870.55,133554.65
2014-02-01,95,"Reparación de ordenadores, efectos personales y uso dom.",28938.05,57155.5,86093.55
2014-02-01,96,Otros servicios personales,140823.3,121104.5,261927.8
2014-02-01,97,Actividades de los hogares como empleado,45015.55,470.9,45486.450000000004
2014-02-01,98,Actividades de los hogares como productores de bienes,0,0,0
2014-02-01,99,Actividades de organizaciones y organ. Extraterritoriales,3000.75,52.9,3053.65
2014-03-01,01,"Agricultura, ganadería, caza y servicios",35639.48,260110.05,295749.52999999997
2014-03-01,02,Silvicultura y explotación forestal,13328.71,4256.62,17585.329999999998
2014-03-01,03,Pesca y acuicultura,1558.76,1650.81,3209.5699999999997
2014-03-01,05,"Extracción de antracita, hulla y lignito",62.71,148,210.71
2014-03-01,06,Extracción de crudo de petróleo y gas natural,55.24,6.95,62.190000000000005
2014-03-01,07,Extracción de minerales metálicos,2034.76,43,2077.76
2014-03-01,08,Otras industrias extractivas,13909.52,1417.1,15326.62
2014-03-01,09,Actividades de apoyo a las industrias extractivas,1699.76,75.48,1775.24
2014-03-01,10,Industria de la alimentación,285305.38,41597.19,326902.57
2014-03-01,11,Fabricación de bebidas,43073.29,3118.43,46191.72
2014-03-01,12,Industria del tabaco,2363.57,42.62,2406.19
2014-03-01,13,Industria textil,36403.48,5056.43,41459.91
2014-03-01,14,Confección de prendas de vestir,36326.9,11136.48,47463.380000000005
2014-03-01,15,Industria del cuero y del calzado,36095.52,4841.62,40937.14
2014-03-01,16,"Industria de la madera y del corcho, excepto muebles",39929.19,15548.67,55477.86
2014-03-01,17,Industria del papel,38286.33,1456.33,39742.66
2014-03-01,18,Artes gráficas y reproducción de soportes grabados,52770.14,15093.38,67863.52
2014-03-01,19,Coquerías y refino de petróleo,8780.95,32.05,8813
2014-03-01,20,Industria química,80568.86,3218.81,83787.67
2014-03-01,21,Fabricación de productos farmacéuticos,42930.52,134.48,43065
2014-03-01,22,Fabricación de productos de caucho y plásticos,80683.95,5131.24,85815.19
2014-03-01,23,Fabricación de otros productos minerales,80214.57,10010.43,90225
